WindowStart	WindowStop	SNPcount	MeanY	Wstat	scaffold	var	WindowLength	color	WindowNumber
72235000	72275000	46	17.0269663691304	21.7844059388111	scaffold_2_arrow_ctg1	bio12	40000	Odd	62406
85225000	85245000	31	15.7484882429032	16.244714607366	scaffold_2_arrow_ctg1	bio12	20000	Odd	63131
152655000	152685000	23	17.3764517678261	15.7897238644675	scaffold_2_arrow_ctg1	bio12	30000	Odd	66956
152685000	152705000	34	19.0749314308824	21.4775275590412	scaffold_2_arrow_ctg1	bio12	20000	Odd	66957
167165000	167195000	59	16.1668394776271	23.1505047353216	scaffold_2_arrow_ctg1	bio12	30000	Odd	67795
183985000	183995000	19	19.4855490626316	16.4674297589386	scaffold_2_arrow_ctg1	bio12	10000	Odd	68782
36735000	36745000	70	13.5980957167143	20.2691640625753	Super_Scaffold_1	bio12	10000	Even	72250
59425000	59445000	96	10.8204282496875	17.4719642107368	Super_Scaffold_1	bio12	20000	Even	73521
79875000	79895000	58	15.1002283689655	21.0835904737396	Super_Scaffold_1	bio12	20000	Even	74699
79945000	79955000	44	15.8028054636364	19.4363525493158	Super_Scaffold_1	bio12	10000	Even	74704
80335000	80345000	40	14.656690299	16.8632318057746	Super_Scaffold_1	bio12	10000	Even	74730
118045000	118065000	43	18.5443360193023	23.3525171361812	Super_Scaffold_1	bio12	20000	Even	76810
119035000	119055000	63	12.6599368884127	17.514896442938	Super_Scaffold_1	bio12	20000	Even	76863
157995000	158025000	34	18.59364521	20.831519836362	Super_Scaffold_1	bio12	30000	Even	79070
158025000	158045000	19	18.5041763647368	15.4827260011948	Super_Scaffold_1	bio12	20000	Even	79071
160855000	160875000	30	16.7142108086667	17.1981642471166	Super_Scaffold_1	bio12	20000	Even	79227
215855000	215865000	27	17.9452405444444	17.788077087787	Super_Scaffold_1	bio12	10000	Even	82365
215885000	215905000	49	21.9958204467347	30.4901659295493	Super_Scaffold_1	bio12	20000	Even	82368
221675000	221705000	31	15.7812877632258	16.2867527154521	Super_Scaffold_1	bio12	30000	Even	82709
58145000	58175000	60	13.2937999006667	18.2230161862845	Super_Scaffold_3	bio12	30000	Odd	87286
58185000	58225000	74	14.134180742973	21.9017977101141	Super_Scaffold_3	bio12	40000	Odd	87288
99895000	99915000	39	15.5674339392308	17.960359322436	Super_Scaffold_3	bio12	20000	Odd	89770
103755000	103775000	55	12.7211921916364	16.4696723351367	Super_Scaffold_3	bio12	20000	Odd	90001
121225000	121245000	58	12.8161606967241	17.0793717970114	Super_Scaffold_3	bio12	20000	Odd	91079
142245000	142275000	55	15.0887759516364	20.511534696276	Super_Scaffold_3	bio12	30000	Odd	92381
146005000	146025000	43	14.0855513488372	16.6220446954657	Super_Scaffold_3	bio12	20000	Odd	92627
152025000	152045000	29	19.9101647431034	20.8709151692649	Super_Scaffold_3	bio12	20000	Odd	92993
14395000	14415000	68	12.9300310207353	18.7093644563353	Super_Scaffold_2	bio12	20000	Even	93933
97285000	97305000	51	16.9222514323529	22.7656642823326	Super_Scaffold_2	bio12	20000	Even	98715
104605000	104635000	53	14.6415959350943	19.3857417714345	Super_Scaffold_2	bio12	30000	Even	99146
114855000	114895000	40	18.91717727425	23.0659787119563	Super_Scaffold_2	bio12	40000	Even	99728
53985000	54005000	68	15.6432923963235	23.8597638951514	Super_Scaffold_13	bio12	20000	Odd	104825
54415000	54425000	75	14.4651105244	22.709008746944	Super_Scaffold_13	bio12	10000	Odd	104852
96995000	97015000	54	14.5589584827778	19.4279839176604	Super_Scaffold_13	bio12	20000	Odd	107389
97065000	97095000	55	12.4623505818182	16.0277863170383	Super_Scaffold_13	bio12	30000	Odd	107392
128995000	129025000	29	21.6236095565517	22.9949612936674	Super_Scaffold_13	bio12	30000	Odd	109316
29975000	30015000	64	15.9837920870312	23.7744200736763	Super_Scaffold_9	bio12	40000	Even	111906
42115000	42145000	65	12.6686742603077	17.8069541273035	Super_Scaffold_9	bio12	30000	Even	112627
70835000	70865000	78	16.5292849847436	27.3552482831653	Super_Scaffold_9	bio12	30000	Even	114265
75775000	75795000	36	15.1909803361111	16.7358099295438	Super_Scaffold_9	bio12	20000	Even	114546
87265000	87275000	29	19.2849022455172	20.095817906541	Super_Scaffold_9	bio12	10000	Even	115187
87295000	87315000	81	16.9571335118519	28.7627426105168	Super_Scaffold_9	bio12	20000	Even	115190
87315000	87335000	27	16.1353610844444	15.6232343325288	Super_Scaffold_9	bio12	20000	Even	115191
97945000	97965000	31	17.1445418758065	18.033992405848	Super_Scaffold_9	bio12	20000	Even	115806
98765000	98785000	36	15.2964208961111	16.88144091133	Super_Scaffold_9	bio12	20000	Even	115854
137405000	137425000	65	13.1788338906154	18.7537526916992	Super_Scaffold_9	bio12	20000	Even	118138
6335000	6365000	71	11.9829539687324	17.2806161834353	Super_Scaffold_12	bio12	30000	Odd	118691
7785000	7805000	66	12.7166125533333	18.03305768509	Super_Scaffold_12	bio12	20000	Odd	118780
40875000	40885000	38	16.2906738060526	18.7548903985482	Super_Scaffold_12	bio12	10000	Odd	120783
138395000	138405000	24	21.3211109095833	20.5777890872737	Super_Scaffold_12	bio12	10000	Odd	126681
139155000	139175000	50	12.9485264628	16.0732530755485	Super_Scaffold_12	bio12	20000	Odd	126723
139195000	139215000	56	12.4375255533929	16.1300730869411	Super_Scaffold_12	bio12	20000	Odd	126726
146015000	146035000	35	15.9030081417143	17.4714052370501	Super_Scaffold_12	bio12	20000	Odd	127162
44685000	44705000	31	17.8410251225806	18.9266529606406	Super_Scaffold_14	bio12	20000	Even	130651
56795000	56815000	33	16.6274953042424	17.9229171685805	Super_Scaffold_14	bio12	20000	Even	131364
56975000	56995000	42	15.49201089	18.5258273029076	Super_Scaffold_14	bio12	20000	Even	131373
61215000	61245000	62	14.70749582	21.0866419775927	Super_Scaffold_14	bio12	30000	Even	131626
70565000	70615000	69	18.3567449831884	29.2230604668358	Super_Scaffold_14	bio12	50000	Even	132194
70615000	70655000	48	23.7138684525	32.9174391084341	Super_Scaffold_14	bio12	40000	Even	132195
80195000	80215000	54	12.4364358390741	15.8375739973431	Super_Scaffold_14	bio12	20000	Even	132781
104715000	104735000	35	15.9158746417143	17.4889274627336	Super_Scaffold_14	bio12	20000	Even	134220
