WindowStart	WindowStop	SNPcount	MeanY	Wstat	scaffold	var	WindowLength	color	WindowNumber
35655000	35675000	44	13.7204932668182	16.1019875031247	Super_Scaffold_8	bio5	20000	Even	18367
35675000	35745000	149	12.502525719396	26.4254008309072	Super_Scaffold_8	bio5	70000	Even	18368
35755000	35765000	41	14.6983506597561	16.8934089568071	Super_Scaffold_8	bio5	10000	Even	18370
985000	1005000	44	15.5786843209091	18.7596315739515	scaffold_17_arrow_ctg1	bio5	20000	Odd	21925
3145000	3165000	29	22.2266160089655	22.9489790917916	scaffold_17_arrow_ctg1	bio5	20000	Odd	22063
51345000	51365000	23	16.9671366482609	14.9989285893618	scaffold_17_arrow_ctg1	bio5	20000	Odd	25068
22845000	22875000	71	17.6300344315493	27.5570815021912	Super_Scaffold_11	bio5	30000	Odd	31384
22875000	22885000	22	18.0066215704545	15.7205003574345	Super_Scaffold_11	bio5	10000	Odd	31385
51175000	51195000	42	12.7627558333333	14.3934843381877	Super_Scaffold_11	bio5	20000	Odd	33091
7245000	7285000	69	11.1118232410145	15.4918209694221	Super_Scaffold_4	bio5	40000	Even	34145
63975000	64015000	53	11.6620407488679	14.4410556161269	Super_Scaffold_4	bio5	40000	Even	37239
73585000	73615000	70	18.4117012607143	28.772432303776	Super_Scaffold_4	bio5	30000	Even	37738
179325000	179365000	65	10.9239759050769	14.7095350295373	Super_Scaffold_4	bio5	40000	Even	43458
200715000	200745000	56	16.8259189725	23.1761556957297	Super_Scaffold_4	bio5	30000	Even	44643
6805000	6855000	188	8.42602002414894	17.6313052957296	Super_Scaffold_5	bio5	50000	Odd	46207
109665000	109685000	72	16.5405263461111	25.7571478424766	Super_Scaffold_5	bio5	20000	Odd	51951
145555000	145575000	30	16.852743723	16.9948883880157	Super_Scaffold_5	bio5	20000	Odd	53976
4885000	4905000	51	11.9778870245098	14.6523037841154	scaffold_21_arrow_ctg1	bio5	20000	Even	55650
7035000	7055000	45	14.9698570173333	18.0910078701029	scaffold_21_arrow_ctg1	bio5	20000	Even	55795
7055000	7075000	63	14.5189811609524	20.6339422666196	scaffold_21_arrow_ctg1	bio5	20000	Even	55796
7075000	7085000	22	27.4439718295455	25.2647442340185	scaffold_21_arrow_ctg1	bio5	10000	Even	55797
7085000	7105000	39	17.1657769720513	19.798659243214	scaffold_21_arrow_ctg1	bio5	20000	Even	55798
9175000	9185000	29	19.3358720268966	19.5924629280944	scaffold_21_arrow_ctg1	bio5	10000	Even	55925
9185000	9205000	68	18.5160227641176	28.5439037221726	scaffold_21_arrow_ctg1	bio5	20000	Even	55926
14175000	14185000	27	29.2705994040741	30.0353765404428	scaffold_21_arrow_ctg1	bio5	10000	Even	56231
14185000	14195000	14	23.2381848071429	16.7612347442198	scaffold_21_arrow_ctg1	bio5	10000	Even	56232
15155000	15175000	50	12.2966937622	14.9940056401788	scaffold_21_arrow_ctg1	bio5	20000	Even	56288
40535000	40555000	81	12.418717927037	19.321046303497	scaffold_21_arrow_ctg1	bio5	20000	Even	57821
8555000	8595000	106	10.9717588343396	18.8903811723861	scaffold_2_arrow_ctg1	bio5	40000	Odd	58391
146035000	146075000	74	14.3609370647297	22.0697437975165	scaffold_2_arrow_ctg1	bio5	40000	Odd	66249
164445000	164485000	61	11.6377094929508	15.4516835065845	scaffold_2_arrow_ctg1	bio5	40000	Odd	67285
167435000	167465000	69	10.5794408563768	14.5383041978561	scaffold_2_arrow_ctg1	bio5	30000	Odd	67442
167465000	167495000	31	17.3860210851613	17.9160123646189	scaffold_2_arrow_ctg1	bio5	30000	Odd	67443
169445000	169485000	83	11.5318093863855	17.8159232750694	scaffold_2_arrow_ctg1	bio5	40000	Odd	67552
171165000	171205000	86	13.4705085762791	22.011539625643	scaffold_2_arrow_ctg1	bio5	40000	Odd	67653
196085000	196095000	28	16.5918374232143	16.1209461125174	scaffold_2_arrow_ctg1	bio5	10000	Odd	69104
6215000	6225000	21	17.4085792347619	14.768150753382	Super_Scaffold_1	bio5	10000	Even	70057
68305000	68335000	27	15.9588212107407	15.1212415911371	Super_Scaffold_1	bio5	30000	Even	73518
68335000	68355000	20	17.706744953	14.6997493086252	Super_Scaffold_1	bio5	20000	Even	73519
92205000	92235000	43	13.3018544669767	15.3260512785725	Super_Scaffold_1	bio5	30000	Even	74790
92615000	92635000	22	16.9741948386364	14.676379683447	Super_Scaffold_1	bio5	20000	Even	74812
107735000	107765000	77	11.7254745980519	17.5263141946445	Super_Scaffold_1	bio5	30000	Even	75658
130485000	130505000	35	13.728360812	14.3711180701566	Super_Scaffold_1	bio5	20000	Even	76884
137385000	137415000	65	10.7977593889231	14.4901267658346	Super_Scaffold_1	bio5	30000	Even	77263
137425000	137435000	29	18.8626139551724	19.0429509764323	Super_Scaffold_1	bio5	10000	Even	77265
137435000	137445000	27	18.8737647359259	18.3870608132444	Super_Scaffold_1	bio5	10000	Even	77266
137445000	137455000	20	17.963583231	14.947408734086	Super_Scaffold_1	bio5	10000	Even	77267
137465000	137475000	22	20.2894337054545	18.0291691196093	Super_Scaffold_1	bio5	10000	Even	77269
137485000	137495000	18	19.5636583555556	15.6440727444993	Super_Scaffold_1	bio5	10000	Even	77271
137525000	137555000	42	15.5576932233333	18.298986140617	Super_Scaffold_1	bio5	30000	Even	77274
146745000	146785000	52	11.9603136682692	14.7679329638653	Super_Scaffold_1	bio5	40000	Even	77750
204015000	204035000	73	10.4790595849315	14.7688435211277	Super_Scaffold_1	bio5	20000	Even	80901
222655000	222685000	62	11.0500039025806	14.5800395263846	Super_Scaffold_1	bio5	30000	Even	81941
10405000	10435000	50	12.2715036238	14.9555999415605	Super_Scaffold_3	bio5	30000	Odd	83634
31345000	31365000	310	9.11842501587097	25.2690992105735	Super_Scaffold_3	bio5	20000	Odd	84812
65515000	65535000	34	15.9828842226471	16.9988146466998	Super_Scaffold_3	bio5	20000	Odd	86782
68765000	68805000	36	15.0735748841667	16.3152684719	Super_Scaffold_3	bio5	40000	Odd	86967
119095000	119115000	53	15.7417164311321	20.8449430351385	Super_Scaffold_3	bio5	20000	Odd	89829
2875000	2895000	73	10.752288229863	15.2721908544225	Super_Scaffold_2	bio5	20000	Even	92011
13625000	13655000	58	15.2661668848276	21.0251484666106	Super_Scaffold_2	bio5	30000	Even	92620
115555000	115565000	34	15.7059674585294	16.6506627060377	Super_Scaffold_2	bio5	10000	Even	98157
123645000	123665000	51	16.8445070680392	22.1459406238625	Super_Scaffold_2	bio5	20000	Even	98593
126395000	126415000	29	14.9973056468966	14.5548434529444	Super_Scaffold_2	bio5	20000	Even	98727
13265000	13295000	60	11.2430933755	14.6654384892925	Super_Scaffold_13	bio5	30000	Odd	100675
13295000	13315000	41	22.7994837378049	28.0779407544593	Super_Scaffold_13	bio5	20000	Odd	100676
54355000	54365000	94	10.2003308112766	16.1763598706352	Super_Scaffold_13	bio5	10000	Odd	102968
87355000	87395000	67	11.6328995429851	16.1852929447349	Super_Scaffold_13	bio5	40000	Odd	104790
93075000	93115000	78	9.9470467775641	14.2531562192149	Super_Scaffold_13	bio5	40000	Odd	105122
119475000	119495000	25	17.3239088248	16.0220922079897	Super_Scaffold_13	bio5	20000	Odd	106620
121565000	121585000	23	16.5318835752174	14.5488525657773	Super_Scaffold_13	bio5	20000	Odd	106728
138935000	138965000	64	11.7866700979688	16.0840285702065	Super_Scaffold_13	bio5	30000	Odd	107742
67925000	67945000	42	17.7438011516667	21.3537409572933	Super_Scaffold_9	bio5	20000	Even	111636
70665000	70675000	23	17.2318895443478	15.2726978929766	Super_Scaffold_9	bio5	10000	Even	111794
138505000	138525000	77	13.0851319875325	20.0988117083461	Super_Scaffold_9	bio5	20000	Even	115543
8255000	8265000	24	16.4925420466667	14.8202106052413	Super_Scaffold_12	bio5	10000	Odd	116084
39685000	39715000	39	13.7961064089744	15.2613345230335	Super_Scaffold_12	bio5	30000	Odd	117832
61845000	61875000	49	12.6136755753061	15.3217317860294	Super_Scaffold_12	bio5	30000	Odd	119088
61875000	61915000	71	14.7929596298592	22.4026582845099	Super_Scaffold_12	bio5	40000	Odd	119089
61925000	61945000	40	14.08044806425	15.8435031856149	Super_Scaffold_12	bio5	20000	Odd	119091
61955000	61975000	26	16.4105524592308	15.3352226139429	Super_Scaffold_12	bio5	20000	Odd	119093
100615000	100645000	52	24.5139370373077	34.2866325784236	Super_Scaffold_12	bio5	30000	Odd	121225
100645000	100665000	29	23.6748032103448	24.6305059857818	Super_Scaffold_12	bio5	20000	Odd	121226
100665000	100685000	27	19.3962385244444	18.9724254787511	Super_Scaffold_12	bio5	20000	Odd	121227
102025000	102065000	28	16.3020909060714	15.7903655200091	Super_Scaffold_12	bio5	40000	Odd	121307
103595000	103635000	59	11.4912506750847	14.9537048132673	Super_Scaffold_12	bio5	40000	Odd	121389
104735000	104775000	23	19.0361492873913	17.1384033892858	Super_Scaffold_12	bio5	40000	Odd	121447
105285000	105335000	67	15.9349913592537	23.7780095456443	Super_Scaffold_12	bio5	50000	Odd	121469
122265000	122285000	28	17.4125044025	17.0572699687607	Super_Scaffold_12	bio5	20000	Odd	122423
122305000	122325000	25	23.5812049052	22.7679444341164	Super_Scaffold_12	bio5	20000	Odd	122426
122325000	122345000	48	24.8459591870833	33.437515190218	Super_Scaffold_12	bio5	20000	Odd	122427
122345000	122355000	25	20.7361453712	19.7007488045195	Super_Scaffold_12	bio5	10000	Odd	122428
126175000	126205000	77	10.9368420846753	16.0342065537183	Super_Scaffold_12	bio5	30000	Odd	122638
45445000	45465000	37	19.3616912091892	22.1643460614969	Super_Scaffold_14	bio5	20000	Even	127260
45465000	45475000	24	19.7886847066667	18.301913709507	Super_Scaffold_14	bio5	10000	Even	127261
45475000	45495000	22	17.7027019754545	15.4131383698089	Super_Scaffold_14	bio5	20000	Even	127262
45495000	45515000	21	19.7945587657143	17.1256766647092	Super_Scaffold_14	bio5	20000	Even	127263
45515000	45545000	96	16.01208928125	28.6254203095177	Super_Scaffold_14	bio5	30000	Even	127264
45545000	45585000	58	12.6544036448276	16.7364262704885	Super_Scaffold_14	bio5	40000	Even	127265
51845000	51875000	72	11.1028772568056	15.8086493245146	Super_Scaffold_14	bio5	30000	Even	127640
94855000	94885000	49	14.4794758740816	18.1378009175187	Super_Scaffold_14	bio5	30000	Even	130078
98265000	98295000	76	12.8864425578947	19.5943983125643	Super_Scaffold_14	bio5	30000	Even	130280
