WindowStart	WindowStop	SNPcount	MeanY	Wstat	scaffold	var	WindowLength	color	WindowNumber
212035000	212055000	51	18.4147072601961	16.0085332916429	Super_Scaffold_1	bio17	20000	Even	82164
215885000	215905000	49	18.1938723834694	15.2545793981487	Super_Scaffold_1	bio17	20000	Even	82381
229255000	229275000	48	18.250867510625	15.2097263131388	Super_Scaffold_1	bio17	20000	Even	83191
229555000	229565000	25	21.3717161156	15.3871026941773	Super_Scaffold_1	bio17	10000	Even	83205
9935000	9955000	56	17.3026776908929	14.4228604066459	Super_Scaffold_3	bio17	20000	Odd	84482
9965000	9975000	29	19.9841538027586	14.4604380182277	Super_Scaffold_3	bio17	10000	Odd	84484
58145000	58175000	60	18.4973579813333	17.5446430037414	Super_Scaffold_3	bio17	30000	Odd	87263
58185000	58205000	37	19.2250771724324	15.0286103469189	Super_Scaffold_3	bio17	20000	Odd	87265
68975000	68995000	43	18.9962895116279	15.7773486834036	Super_Scaffold_3	bio17	20000	Odd	87879
125065000	125085000	30	20.1781196133333	15.0079211424795	Super_Scaffold_3	bio17	20000	Odd	91174
138675000	138695000	54	20.3258859703704	20.4421487435847	Super_Scaffold_3	bio17	20000	Odd	91995
145175000	145215000	70	16.575528288	14.4057143201437	Super_Scaffold_3	bio17	40000	Odd	92387
145975000	146015000	77	17.2427956711688	16.7637846773747	Super_Scaffold_3	bio17	40000	Odd	92435
152025000	152045000	29	20.1922196593103	14.7771305851405	Super_Scaffold_3	bio17	20000	Odd	92818
104305000	104335000	49	18.1607091073469	15.1889658506041	Super_Scaffold_2	bio17	30000	Even	98822
116225000	116255000	32	21.6569335084375	17.8645448677634	Super_Scaffold_2	bio17	30000	Even	99511
53945000	53955000	23	21.9574257473913	15.5527243128931	Super_Scaffold_13	bio17	10000	Odd	104534
53955000	53975000	54	17.3276595887037	14.2148549758655	Super_Scaffold_13	bio17	20000	Odd	104535
53985000	54005000	68	21.7889503401471	26.3495214114672	Super_Scaffold_13	bio17	20000	Odd	104537
54005000	54025000	90	16.0176233924444	14.8385863919073	Super_Scaffold_13	bio17	20000	Odd	104538
54025000	54045000	64	17.733243511875	16.3922572525979	Super_Scaffold_13	bio17	20000	Odd	104539
54065000	54075000	36	19.7412424838889	15.6994726366979	Super_Scaffold_13	bio17	10000	Odd	104541
54085000	54105000	62	17.4991683596774	15.613153528456	Super_Scaffold_13	bio17	20000	Odd	104543
54375000	54415000	335	16.9186003229254	33.2891225878728	Super_Scaffold_13	bio17	40000	Odd	104565
54415000	54425000	75	19.4943345377333	22.0558656957399	Super_Scaffold_13	bio17	10000	Odd	104566
90255000	90285000	53	17.4320489992453	14.2974199804561	Super_Scaffold_13	bio17	30000	Odd	106667
98565000	98595000	28	23.8864313739286	20.0452009488053	Super_Scaffold_13	bio17	30000	Odd	107149
98595000	98635000	63	17.6495665838095	16.0759670269241	Super_Scaffold_13	bio17	40000	Odd	107150
98955000	98975000	76	17.1849280388158	16.5119859841281	Super_Scaffold_13	bio17	20000	Odd	107171
1185000	1215000	85	17.5984930061176	18.5400049906995	Super_Scaffold_9	bio17	30000	Even	109838
20165000	20195000	88	17.2789080492045	18.0169889192487	Super_Scaffold_9	bio17	30000	Even	111005
24135000	24165000	23	20.9233131091304	14.1509767283887	Super_Scaffold_9	bio17	30000	Even	111227
24545000	24565000	50	19.5553319516	18.1304475673919	Super_Scaffold_9	bio17	20000	Even	111252
24595000	24615000	44	21.0337002886364	19.7795726430546	Super_Scaffold_9	bio17	20000	Even	111256
29955000	29985000	98	16.6800814529592	17.3376130825933	Super_Scaffold_9	bio17	30000	Even	111585
77015000	77035000	41	20.7658084614634	18.6085358909793	Super_Scaffold_9	bio17	20000	Even	114245
77055000	77075000	30	19.8690897353333	14.5295123526654	Super_Scaffold_9	bio17	20000	Even	114248
87265000	87295000	72	17.0227505381944	15.6826359819872	Super_Scaffold_9	bio17	30000	Even	114801
97925000	97945000	30	20.822921593	16.0061383270397	Super_Scaffold_9	bio17	20000	Even	115409
97945000	97965000	31	22.5413895829032	18.9750546337056	Super_Scaffold_9	bio17	20000	Even	115410
97965000	97975000	19	23.4126944152632	15.9286744008319	Super_Scaffold_9	bio17	10000	Even	115411
111295000	111305000	37	18.7234055913514	14.1661117163329	Super_Scaffold_9	bio17	10000	Even	116214
130045000	130065000	56	17.176543315	14.1560728751056	Super_Scaffold_9	bio17	20000	Even	117350
130065000	130095000	71	17.8935248698592	17.6471765218386	Super_Scaffold_9	bio17	30000	Even	117351
7775000	7795000	65	24.1864067133846	31.2249049731538	Super_Scaffold_12	bio17	20000	Odd	118448
18975000	19015000	98	16.183909627551	15.9493135095829	Super_Scaffold_12	bio17	40000	Odd	119114
47305000	47335000	57	19.470059564386	19.1760574013715	Super_Scaffold_12	bio17	30000	Odd	120749
100135000	100145000	45	19.1448005906667	16.4216746216401	Super_Scaffold_12	bio17	10000	Odd	123793
146015000	146035000	35	22.020062604	19.2903901300458	Super_Scaffold_12	bio17	20000	Odd	126499
445000	465000	26	20.6472812934615	14.6477707760626	Super_Scaffold_14	bio17	20000	Even	127319
56795000	56815000	33	20.0243969257576	15.4908471477153	Super_Scaffold_14	bio17	20000	Even	130627
70595000	70615000	37	19.7158826635135	15.8724274573666	Super_Scaffold_14	bio17	20000	Even	131409
70615000	70655000	48	20.54474811375	19.7016201176012	Super_Scaffold_14	bio17	40000	Even	131410
91565000	91615000	97	15.9267496289691	15.1518720638255	Super_Scaffold_14	bio17	50000	Even	132654
