WindowStart	WindowStop	SNPcount	MeanY	Wstat	scaffold	var	WindowLength	color	WindowNumber
2805000	2845000	124	12.9428062895161	16.1423426241799	scaffold_2_arrow_ctg1	bio1	40000	Odd	58851
72235000	72275000	46	16.4876674678261	15.6272275363288	scaffold_2_arrow_ctg1	bio1	40000	Odd	62920
152675000	152705000	41	18.3601226782927	17.6435636638686	scaffold_2_arrow_ctg1	bio1	30000	Odd	67603
55595000	55605000	33	20.4801556336364	18.7645719116847	Super_Scaffold_1	bio1	10000	Even	74001
55605000	55635000	80	19.7984952165	27.7467360842356	Super_Scaffold_1	bio1	30000	Even	74002
79875000	79895000	58	18.4502722686207	21.1504652351145	Super_Scaffold_1	bio1	20000	Even	75407
118055000	118075000	35	18.2748976368571	16.1799950600708	Super_Scaffold_1	bio1	20000	Even	77571
125565000	125605000	72	17.2307020713889	21.0707902968668	Super_Scaffold_1	bio1	40000	Even	78013
158015000	158045000	28	21.8467359260714	19.0277405471109	Super_Scaffold_1	bio1	30000	Even	79877
159725000	159755000	71	14.8320112064789	16.0519448096922	Super_Scaffold_1	bio1	30000	Even	79967
160855000	160875000	30	19.4680734916667	16.5550879649321	Super_Scaffold_1	bio1	20000	Even	80037
204015000	204035000	73	14.5421389079452	15.6794605923386	Super_Scaffold_1	bio1	20000	Even	82546
215885000	215905000	49	18.065355875102	18.7908600900405	Super_Scaffold_1	bio1	20000	Even	83242
58145000	58175000	60	19.7092610763333	23.8627643989128	Super_Scaffold_3	bio1	30000	Odd	88093
58185000	58215000	57	20.8498783798246	25.334328958337	Super_Scaffold_3	bio1	30000	Odd	88095
58215000	58235000	39	17.6305870392308	16.1096478185531	Super_Scaffold_3	bio1	20000	Odd	88096
134575000	134595000	77	15.0319253245455	17.1392989354099	Super_Scaffold_3	bio1	20000	Odd	92603
136635000	136655000	64	16.02480057875	17.5402846407707	Super_Scaffold_3	bio1	20000	Odd	92744
142265000	142275000	24	21.59445786625	17.3183514681035	Super_Scaffold_3	bio1	10000	Odd	93092
146005000	146025000	43	17.9981275595349	17.4965790623521	Super_Scaffold_3	bio1	20000	Odd	93342
152035000	152055000	55	15.9011760885455	16.0392799658392	Super_Scaffold_3	bio1	20000	Odd	93709
69205000	69235000	48	17.9100373295833	18.338741017919	Super_Scaffold_2	bio1	30000	Even	97682
97285000	97305000	51	17.6255204670588	18.4133653181186	Super_Scaffold_2	bio1	20000	Even	99266
104615000	104645000	45	17.0138442391111	16.3072625531689	Super_Scaffold_2	bio1	30000	Even	99701
123655000	123685000	53	16.2006079173585	16.2704172819007	Super_Scaffold_2	bio1	30000	Even	100809
26845000	26855000	64	15.2440557976562	16.0347051284769	Super_Scaffold_13	bio1	10000	Odd	103754
53985000	54005000	68	16.0910542789706	18.2118065473379	Super_Scaffold_13	bio1	20000	Odd	105371
54015000	54035000	84	14.2297307863095	16.1291680700667	Super_Scaffold_13	bio1	20000	Odd	105373
54375000	54415000	335	10.9110095469552	17.5683847119981	Super_Scaffold_13	bio1	40000	Odd	105395
54415000	54425000	75	19.9137813154667	27.1063262812446	Super_Scaffold_13	bio1	10000	Odd	105396
54425000	54435000	39	17.0423700812821	15.2241765706999	Super_Scaffold_13	bio1	10000	Odd	105397
128995000	129025000	29	19.78964375	16.6942573717812	Super_Scaffold_13	bio1	30000	Odd	109830
135545000	135575000	109	13.9494168794495	17.6677886598576	Super_Scaffold_13	bio1	30000	Odd	110217
29975000	29985000	34	19.3545805832353	17.4647178405089	Super_Scaffold_9	bio1	10000	Even	112395
42115000	42145000	65	19.974504608	25.352625861722	Super_Scaffold_9	bio1	30000	Even	113109
46365000	46405000	296	11.6360667180068	19.5210401665885	Super_Scaffold_9	bio1	40000	Even	113355
77015000	77035000	41	17.16498386	15.7989097383543	Super_Scaffold_9	bio1	20000	Even	115107
87265000	87275000	29	19.3453455334483	16.1175198746991	Super_Scaffold_9	bio1	10000	Even	115683
87295000	87315000	81	14.4534861112346	16.323951800842	Super_Scaffold_9	bio1	20000	Even	115686
97945000	97955000	18	22.8389153672222	16.2708173707174	Super_Scaffold_9	bio1	10000	Even	116306
97955000	98005000	48	21.9886920320833	25.1502318715852	Super_Scaffold_9	bio1	50000	Even	116307
6335000	6365000	71	14.8671965616901	16.1234101940166	Super_Scaffold_12	bio1	30000	Odd	119186
7785000	7805000	66	15.5107266525758	16.8055383985319	Super_Scaffold_12	bio1	20000	Odd	119273
106175000	106185000	36	19.4901270827778	18.1670861637652	Super_Scaffold_12	bio1	10000	Odd	125052
106185000	106195000	42	18.7839742252381	18.519562502164	Super_Scaffold_12	bio1	10000	Odd	125053
106225000	106245000	36	17.6787761883333	15.5473445443302	Super_Scaffold_12	bio1	20000	Odd	125056
138395000	138405000	24	21.1459127191667	16.7886680192873	Super_Scaffold_12	bio1	10000	Odd	126962
146015000	146035000	35	20.5969910631429	19.4914460411612	Super_Scaffold_12	bio1	20000	Odd	127415
56205000	56225000	41	17.1358028087805	15.7538698318106	Super_Scaffold_14	bio1	20000	Even	131634
56695000	56725000	60	15.4842453845	15.9740075375318	Super_Scaffold_14	bio1	30000	Even	131655
56945000	56975000	52	18.6561590319231	20.3844951151668	Super_Scaffold_14	bio1	30000	Even	131673
56975000	56995000	42	21.8561099580952	23.3187715136021	Super_Scaffold_14	bio1	20000	Even	131674
61175000	61205000	34	20.6835478185294	19.332638183219	Super_Scaffold_14	bio1	30000	Even	131917
70595000	70615000	37	18.5560451662162	17.0480889117392	Super_Scaffold_14	bio1	20000	Even	132487
70615000	70635000	29	20.1463193489655	17.1572531357843	Super_Scaffold_14	bio1	20000	Even	132488
87435000	87465000	37	18.2606097189189	16.6149092242528	Super_Scaffold_14	bio1	30000	Even	133530
