WindowStart	WindowStop	SNPcount	MeanY	Wstat	scaffold	var	WindowLength	color	WindowNumber
136635000	136655000	64	16.3016808378125	16.9734188935864	Super_Scaffold_3	bio11	20000	Odd	92479
142265000	142275000	24	21.3664325175	16.3982249641558	Super_Scaffold_3	bio11	10000	Odd	92825
145995000	146015000	47	17.7874989055319	17.0104129363779	Super_Scaffold_3	bio11	20000	Odd	93070
152035000	152055000	55	16.0143293570909	15.2190959547214	Super_Scaffold_3	bio11	20000	Odd	93444
69205000	69235000	48	16.81745091875	15.5641131193051	Super_Scaffold_2	bio11	30000	Even	97437
97285000	97305000	51	17.801265567451	17.7432722122645	Super_Scaffold_2	bio11	20000	Even	99013
123655000	123685000	53	17.6023236175472	17.7373617292648	Super_Scaffold_2	bio11	30000	Even	100562
18535000	18555000	32	18.98225027	15.6713881243236	Super_Scaffold_13	bio11	20000	Odd	103046
26845000	26855000	64	15.650360125	15.7125377269808	Super_Scaffold_13	bio11	10000	Odd	103537
45075000	45115000	103	15.1030238846602	18.5889107489705	Super_Scaffold_13	bio11	40000	Odd	104618
53985000	54005000	68	16.5415977935294	17.9745452039251	Super_Scaffold_13	bio11	20000	Odd	105142
54015000	54035000	84	15.5494972086905	17.7772762263302	Super_Scaffold_13	bio11	20000	Odd	105144
54375000	54415000	335	11.931613966806	19.4777780437685	Super_Scaffold_13	bio11	40000	Odd	105166
54415000	54425000	75	20.2203346392	26.5864137375766	Super_Scaffold_13	bio11	10000	Odd	105167
68305000	68335000	61	15.9705345060656	15.9449743195815	Super_Scaffold_13	bio11	30000	Odd	105995
68415000	68435000	60	15.7598038621667	15.4187418195104	Super_Scaffold_13	bio11	20000	Odd	106003
128995000	129025000	29	19.3223737589655	15.3619426966207	Super_Scaffold_13	bio11	30000	Odd	109659
135545000	135575000	109	14.6354114855046	17.941295029016	Super_Scaffold_13	bio11	30000	Odd	110046
24595000	24615000	44	18.0570549440909	16.8912541937893	Super_Scaffold_9	bio11	20000	Even	111949
29945000	30015000	137	15.8295177607299	23.4962575872789	Super_Scaffold_9	bio11	70000	Even	112279
42115000	42145000	65	20.9373492684615	26.1494633350084	Super_Scaffold_9	bio11	30000	Even	112990
46285000	46345000	492	10.6608577199797	16.7839777475347	Super_Scaffold_9	bio11	60000	Even	113233
46365000	46385000	143	13.2156794932867	16.4415309636733	Super_Scaffold_9	bio11	20000	Even	113236
77015000	77035000	41	19.4488759673171	18.4618261416169	Super_Scaffold_9	bio11	20000	Even	115002
87265000	87275000	29	19.8493531317241	16.0486661762408	Super_Scaffold_9	bio11	10000	Even	115592
97945000	97955000	18	22.4798050472222	15.3443315216735	Super_Scaffold_9	bio11	10000	Even	116223
97955000	97975000	32	23.113458425	21.3265019188475	Super_Scaffold_9	bio11	20000	Even	116224
130035000	130115000	172	16.010116655	26.9002268381651	Super_Scaffold_9	bio11	80000	Even	118130
7785000	7805000	66	15.6063742412121	15.8696856766517	Super_Scaffold_12	bio11	20000	Odd	119206
106175000	106185000	36	19.1426794088889	16.8549463390162	Super_Scaffold_12	bio11	10000	Odd	125047
106185000	106225000	101	18.151872639604	25.8221191252496	Super_Scaffold_12	bio11	40000	Odd	125048
146015000	146035000	35	20.9275497431429	19.1744310791762	Super_Scaffold_12	bio11	20000	Odd	127382
56205000	56225000	41	17.7503203631707	15.8299770817264	Super_Scaffold_14	bio11	20000	Even	131577
56945000	56975000	52	19.0901413948077	20.1654465342528	Super_Scaffold_14	bio11	30000	Even	131620
56975000	56995000	42	22.2369366140476	23.0579763430531	Super_Scaffold_14	bio11	20000	Even	131621
70595000	70615000	37	18.1374838648649	15.6078516885728	Super_Scaffold_14	bio11	20000	Even	132446
70615000	70655000	48	19.0375253775	19.2861223038867	Super_Scaffold_14	bio11	40000	Even	132447
