WindowStart	WindowStop	SNPcount	MeanY	Wstat	scaffold	var	WindowLength	color	WindowNumber
157335000	157345000	39	16.6855032792308	18.8328613494066	Super_Scaffold_4	bio13	10000	Even	42326
157355000	157365000	29	18.3008829696552	18.1360691427198	Super_Scaffold_4	bio13	10000	Even	42328
157365000	157385000	28	17.5820521903571	16.9915252788336	Super_Scaffold_4	bio13	20000	Even	42329
179345000	179365000	52	16.2360875211538	21.0399058684544	Super_Scaffold_4	bio13	20000	Even	43538
179365000	179395000	53	20.5216494001887	28.0419259376794	Super_Scaffold_4	bio13	30000	Even	43539
179395000	179415000	23	20.6717019756522	18.6297070580065	Super_Scaffold_4	bio13	20000	Even	43540
211655000	211675000	33	17.0694551569697	17.8044859427348	Super_Scaffold_4	bio13	20000	Even	45326
211685000	211715000	39	18.0273505128205	20.659454399649	Super_Scaffold_4	bio13	30000	Even	45328
215855000	215875000	58	12.7031433768966	16.3557633856891	Super_Scaffold_4	bio13	20000	Even	45575
219375000	219405000	72	14.1257311675	20.8543212767695	Super_Scaffold_4	bio13	30000	Even	45790
219415000	219435000	44	14.0514132968182	16.195118013765	Super_Scaffold_4	bio13	20000	Even	45792
219685000	219715000	58	18.992018007069	26.7955916873726	Super_Scaffold_4	bio13	30000	Even	45804
33495000	33505000	31	16.3774229016129	16.4166508783294	Super_Scaffold_5	bio13	10000	Odd	47815
51035000	51055000	43	20.0400710186046	24.5699534686736	Super_Scaffold_5	bio13	20000	Odd	48783
87985000	88005000	58	13.4289640282759	17.5606598773223	Super_Scaffold_5	bio13	20000	Odd	50820
88005000	88015000	47	14.148827223617	16.883692697304	Super_Scaffold_5	bio13	10000	Odd	50821
88055000	88075000	33	17.7373468639394	18.6408000894455	Super_Scaffold_5	bio13	20000	Odd	50825
40565000	40575000	24	21.2190689141667	19.614899955018	scaffold_21_arrow_ctg1	bio13	10000	Even	58041
24235000	24255000	58	15.4816318358621	20.9681851869826	scaffold_2_arrow_ctg1	bio13	20000	Odd	59543
42905000	42915000	21	19.26376414	16.3949316175355	scaffold_2_arrow_ctg1	bio13	10000	Odd	60589
98545000	98595000	59	12.9090737198305	16.8409472785414	scaffold_2_arrow_ctg1	bio13	50000	Odd	63739
150095000	150115000	60	15.586175017	21.5031551004359	scaffold_2_arrow_ctg1	bio13	20000	Odd	66689
152685000	152695000	23	24.4371553456522	22.5660018362395	scaffold_2_arrow_ctg1	bio13	10000	Odd	66830
152765000	152785000	23	21.1406844921739	19.1199676586489	scaffold_2_arrow_ctg1	bio13	20000	Odd	66837
152795000	152815000	26	17.5103445026923	16.2937433620786	scaffold_2_arrow_ctg1	bio13	20000	Odd	66839
154425000	154435000	32	18.185329730625	18.9085772029452	scaffold_2_arrow_ctg1	bio13	10000	Odd	66938
183975000	183995000	25	23.678851082	22.7002268956655	scaffold_2_arrow_ctg1	bio13	20000	Odd	68646
10785000	10815000	81	11.5409858044444	17.0486622364836	Super_Scaffold_1	bio13	30000	Even	70591
79875000	79895000	58	25.5522596958621	37.6859020967993	Super_Scaffold_1	bio13	20000	Even	74599
79895000	79925000	98	10.6603997979592	16.8524070467074	Super_Scaffold_1	bio13	30000	Even	74600
136905000	136945000	126	12.2243131695238	22.9353569705681	Super_Scaffold_1	bio13	40000	Even	77798
137115000	137145000	91	17.4070639082418	30.2680463369119	Super_Scaffold_1	bio13	30000	Even	77810
137145000	137165000	60	16.4052442016667	22.8860928593101	Super_Scaffold_1	bio13	20000	Even	77811
137205000	137225000	35	17.9055985005714	19.414334096666	Super_Scaffold_1	bio13	20000	Even	77814
137315000	137325000	44	15.6581719825	18.5183009907535	Super_Scaffold_1	bio13	10000	Even	77822
137325000	137355000	62	14.708260525	20.3518071400126	Super_Scaffold_1	bio13	30000	Even	77823
137355000	137365000	23	18.5870421973913	16.4504647216286	Super_Scaffold_1	bio13	10000	Even	77824
137385000	137405000	43	14.4854555548837	16.6304261220541	Super_Scaffold_1	bio13	20000	Even	77827
159725000	159765000	97	13.3362328253608	22.510692549755	Super_Scaffold_1	bio13	40000	Even	79069
200805000	200845000	49	14.3658762628571	17.5703564911366	Super_Scaffold_1	bio13	40000	Even	81355
215885000	215905000	49	20.9263724563265	27.5805195086766	Super_Scaffold_1	bio13	20000	Even	82224
234475000	234495000	57	20.1662124103509	28.495932244505	Super_Scaffold_1	bio13	20000	Even	83338
45915000	45925000	38	16.9262156544737	18.9132886732832	Super_Scaffold_3	bio13	10000	Odd	86429
99895000	99915000	39	17.5414069294872	19.997962428054	Super_Scaffold_3	bio13	20000	Odd	89652
103745000	103775000	59	13.6844804032203	18.1392081500963	Super_Scaffold_3	bio13	30000	Odd	89883
63075000	63085000	23	21.3444562495652	19.332984691594	Super_Scaffold_2	bio13	10000	Even	96479
26835000	26865000	111	14.518610057027	26.7957818111108	Super_Scaffold_13	bio13	30000	Odd	102773
86305000	86325000	38	14.9127594263158	16.2078330595742	Super_Scaffold_13	bio13	20000	Odd	106315
89625000	89645000	35	16.7973526148571	17.9851881822002	Super_Scaffold_13	bio13	20000	Odd	106503
128995000	129025000	29	21.4479109282759	21.8301468126074	Super_Scaffold_13	bio13	30000	Odd	108784
29935000	30015000	141	11.0822124108511	21.3060694811494	Super_Scaffold_9	bio13	80000	Even	111396
42115000	42145000	65	15.4405481556923	22.1252732131367	Super_Scaffold_9	bio13	30000	Even	112125
70615000	70655000	55	14.530342986	18.880903729212	Super_Scaffold_9	bio13	40000	Even	113779
70825000	70845000	46	18.1062543326087	22.5536843651397	Super_Scaffold_9	bio13	20000	Even	113792
70855000	70875000	51	14.7659456354902	18.5481178044545	Super_Scaffold_9	bio13	20000	Even	113794
137415000	137425000	39	15.0891309571795	16.6597953579393	Super_Scaffold_9	bio13	10000	Even	117788
3535000	3555000	26	19.7040997230769	18.732010376969	Super_Scaffold_12	bio13	20000	Odd	118154
24815000	24835000	31	21.7938539748387	22.9902087407658	Super_Scaffold_12	bio13	20000	Odd	119400
74505000	74545000	60	14.0829563046667	18.9650814479909	Super_Scaffold_12	bio13	40000	Odd	122235
105245000	105265000	34	16.6657328797059	17.5591061933796	Super_Scaffold_12	bio13	20000	Odd	123942
106175000	106185000	36	16.9491501305556	18.4388382373229	Super_Scaffold_12	bio13	10000	Odd	123996
106185000	106195000	42	16.4606554728571	19.2261551591998	Super_Scaffold_12	bio13	10000	Odd	123997
106875000	106895000	20	25.7820819795	22.3539575072978	Super_Scaffold_12	bio13	20000	Odd	124035
106905000	106935000	21	19.9471609147619	17.077567313618	Super_Scaffold_12	bio13	30000	Odd	124037
106935000	106955000	21	21.4680527152381	18.5967653420925	Super_Scaffold_12	bio13	20000	Odd	124038
134045000	134065000	49	15.1076716222449	18.702205707133	Super_Scaffold_12	bio13	20000	Odd	125557
137515000	137525000	18	22.1596418605556	17.8568332072314	Super_Scaffold_12	bio13	10000	Odd	125750
138395000	138405000	24	24.1845252754167	22.7815755903619	Super_Scaffold_12	bio13	10000	Odd	125798
51855000	51875000	45	16.8176780086667	20.423006714324	Super_Scaffold_14	bio13	20000	Even	130126
56975000	56995000	42	15.9538319866667	18.5101967418789	Super_Scaffold_14	bio13	20000	Even	130420
80825000	80855000	49	24.5415407091837	33.0966302539216	Super_Scaffold_14	bio13	30000	Even	131826
104715000	104735000	35	15.4446713548571	16.2408289914982	Super_Scaffold_14	bio13	20000	Even	133261
