WindowStart	WindowStop	SNPcount	MeanY	Wstat	scaffold	var	WindowLength	color	WindowNumber
138675000	138695000	54	20.3984934655556	21.5171763939641	Super_Scaffold_3	bio9	20000	Odd	92425
145975000	146035000	111	19.1247467342342	27.4466593370032	Super_Scaffold_3	bio9	60000	Odd	92871
152035000	152055000	55	18.7276781601818	18.5733754224699	Super_Scaffold_3	bio9	20000	Odd	93235
97285000	97305000	51	18.9541160672549	18.2952919239302	Super_Scaffold_2	bio9	20000	Even	98950
123655000	123685000	53	16.9371991990566	14.9271800207329	Super_Scaffold_2	bio9	30000	Even	100527
18535000	18565000	51	18.5096735860784	17.4904443299206	Super_Scaffold_13	bio9	30000	Odd	103063
42655000	42665000	40	18.8619221855	16.0547247719353	Super_Scaffold_13	bio9	10000	Odd	104506
45075000	45115000	103	17.1319392921359	21.3105190098538	Super_Scaffold_13	bio9	40000	Odd	104667
53985000	54045000	222	18.9045186489189	37.9833634219033	Super_Scaffold_13	bio9	60000	Odd	105201
54375000	54415000	335	16.046588409791	33.3950377477601	Super_Scaffold_13	bio9	40000	Odd	105223
54415000	54425000	75	22.9976676042667	31.0661704178089	Super_Scaffold_13	bio9	10000	Odd	105224
54425000	54435000	39	18.7943253953846	15.7457242793644	Super_Scaffold_13	bio9	10000	Odd	105225
74865000	74875000	105	15.9700791490476	18.4974337262402	Super_Scaffold_13	bio9	10000	Odd	106455
98575000	98615000	64	17.4909977371875	17.5266996220702	Super_Scaffold_13	bio9	40000	Odd	107887
119475000	119505000	26	21.6596175792308	16.5611626229358	Super_Scaffold_13	bio9	30000	Odd	109143
128995000	129025000	29	20.2903299568966	15.6206875107294	Super_Scaffold_13	bio9	30000	Odd	109714
129105000	129115000	40	18.15851475775	14.9266186804848	Super_Scaffold_13	bio9	10000	Odd	109720
135545000	135565000	68	16.1009898222059	15.1595120734519	Super_Scaffold_13	bio9	20000	Odd	110109
24135000	24165000	23	21.8859044152174	15.8516272062848	Super_Scaffold_9	bio9	30000	Even	111975
24535000	24565000	68	16.6320916127941	16.2700802398827	Super_Scaffold_9	bio9	30000	Even	112000
24595000	24615000	44	20.3551129884091	19.3499615045607	Super_Scaffold_9	bio9	20000	Even	112004
42115000	42145000	65	20.9220003403077	24.6774994003703	Super_Scaffold_9	bio9	30000	Even	113073
77015000	77035000	41	20.9933326197561	19.7149342334166	Super_Scaffold_9	bio9	20000	Even	115147
77055000	77075000	30	20.0601703596667	15.5680565399876	Super_Scaffold_9	bio9	20000	Even	115150
87265000	87295000	72	18.14559085125	19.9983522150034	Super_Scaffold_9	bio9	30000	Even	115747
97925000	97945000	30	22.209193333	18.5528527471168	Super_Scaffold_9	bio9	20000	Even	116371
97945000	97955000	18	24.3311954716667	16.6539209438115	Super_Scaffold_9	bio9	10000	Even	116372
97955000	97975000	32	25.0705029528125	23.2657338242923	Super_Scaffold_9	bio9	20000	Even	116373
111285000	111315000	72	18.0546187747222	19.8026087125741	Super_Scaffold_9	bio9	30000	Even	117179
130045000	130065000	56	17.1862562316071	15.8164456792998	Super_Scaffold_9	bio9	20000	Even	118336
7775000	7795000	65	21.0680058389231	24.9759956567205	Super_Scaffold_12	bio9	20000	Odd	119416
37325000	37365000	36	18.9829379425	15.4149714524504	Super_Scaffold_12	bio9	40000	Odd	121149
100125000	100145000	63	17.9807336415873	18.3749342369312	Super_Scaffold_12	bio9	20000	Odd	124805
106175000	106225000	137	15.3485301483942	19.2841137109057	Super_Scaffold_12	bio9	50000	Odd	125139
122715000	122755000	46	17.6430586393478	15.1205052957412	Super_Scaffold_12	bio9	40000	Odd	126087
146015000	146035000	35	20.1115485845714	16.8925001687775	Super_Scaffold_12	bio9	20000	Odd	127481
56795000	56815000	33	20.8174790545455	17.4310866385304	Super_Scaffold_14	bio9	20000	Even	131709
56965000	56975000	26	24.8577337953846	20.6963378185953	Super_Scaffold_14	bio9	10000	Even	131721
56975000	56995000	42	22.3627711054762	22.2044178455254	Super_Scaffold_14	bio9	20000	Even	131722
70595000	70615000	37	19.0729658186486	15.7664661746811	Super_Scaffold_14	bio9	20000	Even	132511
70615000	70635000	29	20.6424781386207	16.1015683222641	Super_Scaffold_14	bio9	20000	Even	132512
