WindowStart	WindowStop	SNPcount	MeanY	Wstat	scaffold	var	WindowLength	color	WindowNumber
46615000	46635000	54	19.2691729314815	22.3314506963264	scaffold_17_arrow_ctg1	bio10	20000	Odd	24345
52155000	52175000	38	18.2904753689474	17.3700420638874	scaffold_17_arrow_ctg1	bio10	20000	Odd	24688
1015000	1035000	45	21.438016868	23.6730284702655	scaffold_18_arrow_ctg1	bio10	20000	Even	25830
1095000	1125000	113	11.8619621752212	14.5133091635452	scaffold_18_arrow_ctg1	bio10	30000	Even	25834
33385000	33405000	27	18.690081622963	15.1108387220571	Super_Scaffold_11	bio10	20000	Odd	31601
34715000	34745000	41	16.7189726190244	15.7690921649882	Super_Scaffold_11	bio10	30000	Odd	31685
73575000	73595000	41	16.5461024687805	15.5189907019296	Super_Scaffold_4	bio10	20000	Even	37428
113085000	113105000	22	19.6700832386364	14.6787008108561	Super_Scaffold_4	bio10	20000	Even	39544
113115000	113135000	44	22.3879170059091	24.8321845979382	Super_Scaffold_4	bio10	20000	Even	39546
115175000	115205000	121	13.4150899424793	18.878419926415	Super_Scaffold_4	bio10	30000	Even	39668
157345000	157405000	121	12.5628266049587	16.7602012831676	Super_Scaffold_4	bio10	60000	Even	41974
211315000	211335000	48	15.52603316125	15.1947882485989	Super_Scaffold_4	bio10	20000	Even	44989
214325000	214335000	21	20.7107674057143	15.4187530307558	Super_Scaffold_4	bio10	10000	Even	45161
41495000	41515000	24	21.082751735	16.8950912376376	Super_Scaffold_5	bio10	20000	Odd	47970
44765000	44785000	36	20.4277376458333	19.8041902064038	Super_Scaffold_5	bio10	20000	Odd	48160
44785000	44795000	18	22.0240635777778	15.5339262310025	Super_Scaffold_5	bio10	10000	Odd	48161
44795000	44805000	12	24.6665781008333	14.7516917905765	Super_Scaffold_5	bio10	10000	Odd	48162
51035000	51055000	43	18.0037004448837	18.0526106561761	Super_Scaffold_5	bio10	20000	Odd	48522
87085000	87115000	17	24.4728568005882	17.3775547248864	Super_Scaffold_5	bio10	30000	Odd	50573
103685000	103715000	44	16.4619954354545	15.950680264615	Super_Scaffold_5	bio10	30000	Odd	51545
103715000	103725000	44	16.929481395	16.6513271641912	Super_Scaffold_5	bio10	10000	Odd	51546
103725000	103755000	50	16.4087380578	16.9183941450988	Super_Scaffold_5	bio10	30000	Odd	51547
103835000	103875000	112	12.0986126672321	15.0148235473245	Super_Scaffold_5	bio10	40000	Odd	51554
168155000	168195000	59	15.1634194116949	16.2168013978952	Super_Scaffold_5	bio10	40000	Odd	55388
1945000	1965000	80	15.29101856475	19.1414413986684	scaffold_21_arrow_ctg1	bio10	20000	Even	55554
2285000	2325000	52	16.79260621	17.8788878265815	scaffold_21_arrow_ctg1	bio10	40000	Even	55575
9075000	9105000	38	17.2311270136842	15.8945567557835	scaffold_21_arrow_ctg1	bio10	30000	Even	56007
9185000	9205000	68	19.5701824089706	25.6204617657654	scaffold_21_arrow_ctg1	bio10	20000	Even	56012
15355000	15405000	76	14.7711734318421	17.6328043707208	scaffold_21_arrow_ctg1	bio10	50000	Even	56401
15405000	15415000	27	19.2147855377778	15.726866762736	scaffold_21_arrow_ctg1	bio10	10000	Even	56402
31665000	31675000	11	27.0017993545455	15.8736318213589	scaffold_21_arrow_ctg1	bio10	10000	Even	57369
34405000	34435000	134	11.5956443308955	15.1079011560951	scaffold_21_arrow_ctg1	bio10	30000	Even	57546
48855000	48875000	27	18.8573552007407	15.307226077795	scaffold_2_arrow_ctg1	bio10	20000	Odd	60849
54425000	54435000	39	23.942013044359	25.5716067184129	scaffold_2_arrow_ctg1	bio10	10000	Odd	61162
66815000	66825000	58	21.8803349955172	27.6369297018452	scaffold_2_arrow_ctg1	bio10	10000	Odd	61910
66825000	66845000	33	20.8970361054545	19.5701991172476	scaffold_2_arrow_ctg1	bio10	20000	Odd	61911
66845000	66865000	40	17.34624959625	16.4719820987535	scaffold_2_arrow_ctg1	bio10	20000	Odd	61912
66865000	66885000	38	16.7858180336842	15.2743199335028	scaffold_2_arrow_ctg1	bio10	20000	Odd	61913
113575000	113615000	67	13.7149087764179	14.6023648742578	scaffold_2_arrow_ctg1	bio10	40000	Odd	64589
127075000	127085000	35	16.8163038522857	14.6997427720031	scaffold_2_arrow_ctg1	bio10	10000	Odd	65328
145265000	145275000	20	20.566667635	14.9015550974906	scaffold_2_arrow_ctg1	bio10	10000	Odd	66333
145275000	145285000	13	24.2510780592308	15.0155566827163	scaffold_2_arrow_ctg1	bio10	10000	Odd	66334
146035000	146075000	74	15.5781232437838	18.967682536915	scaffold_2_arrow_ctg1	bio10	40000	Odd	66379
181675000	181695000	52	16.3679275407692	17.1869510499396	scaffold_2_arrow_ctg1	bio10	20000	Odd	68460
6565000	6605000	124	11.9593391579839	15.4483101073112	Super_Scaffold_1	bio10	40000	Even	70287
14815000	14835000	17	22.8707374123529	15.8850227933075	Super_Scaffold_1	bio10	20000	Even	70773
35415000	35465000	43	25.7898786562791	29.5888129219497	Super_Scaffold_1	bio10	50000	Even	71948
36735000	36745000	70	15.5059249837143	18.3114376264346	Super_Scaffold_1	bio10	10000	Even	72021
55595000	55625000	79	14.2388150783544	16.9083432132393	Super_Scaffold_1	bio10	30000	Even	73058
68135000	68155000	49	16.0500719706122	16.1810820172099	Super_Scaffold_1	bio10	20000	Even	73748
119025000	119055000	73	13.769325499726	15.3472353672343	Super_Scaffold_1	bio10	30000	Even	76614
135375000	135405000	31	18.7120171012903	16.2191119333736	Super_Scaffold_1	bio10	30000	Even	77549
145035000	145065000	19	20.9786685726316	14.9300087014555	Super_Scaffold_1	bio10	30000	Even	78093
219285000	219305000	22	19.7641668772727	14.7784087500295	Super_Scaffold_1	bio10	20000	Even	82224
221385000	221425000	101	13.3599908439604	17.1226824440228	Super_Scaffold_1	bio10	40000	Even	82337
31345000	31365000	310	9.94442313009677	16.4102111897156	Super_Scaffold_3	bio10	20000	Odd	85253
58135000	58155000	41	19.2051729485366	19.36602511721	Super_Scaffold_3	bio10	20000	Odd	86785
58185000	58205000	37	17.5223605548649	16.0842875448123	Super_Scaffold_3	bio10	20000	Odd	86788
98945000	98975000	35	17.9268527614286	16.1842284313822	Super_Scaffold_3	bio10	30000	Odd	89072
119095000	119115000	53	19.9261186013208	23.2043284779183	Super_Scaffold_3	bio10	20000	Odd	90248
121235000	121255000	43	24.3899782416279	27.5146843961319	Super_Scaffold_3	bio10	20000	Odd	90378
130665000	130745000	100	12.8473016988	15.8793061796774	Super_Scaffold_3	bio10	80000	Odd	90926
135245000	135255000	16	22.147189291875	14.7568050592932	Super_Scaffold_3	bio10	10000	Odd	91206
140645000	140665000	60	14.1027951591667	14.497383069588	Super_Scaffold_3	bio10	20000	Odd	91532
148285000	148315000	86	13.177288435	15.4172955901581	Super_Scaffold_3	bio10	30000	Odd	91996
8135000	8145000	18	23.4733402683333	16.9232128548986	Super_Scaffold_2	bio10	10000	Even	92730
13945000	13965000	63	16.5136328906349	19.17896759625	Super_Scaffold_2	bio10	20000	Even	93072
69205000	69235000	48	16.8163522095833	17.2146517506681	Super_Scaffold_2	bio10	30000	Even	95962
104605000	104655000	73	14.6723917482192	17.0905883762107	Super_Scaffold_2	bio10	50000	Even	97823
114855000	114895000	40	16.1239041675	14.7252421902429	Super_Scaffold_2	bio10	40000	Even	98365
116295000	116315000	20	21.348145006	15.691207023772	Super_Scaffold_2	bio10	20000	Even	98446
54375000	54435000	449	11.5675360362806	27.5205049224968	Super_Scaffold_13	bio10	60000	Odd	103359
78215000	78245000	60	15.5072894068333	16.9554849809597	Super_Scaffold_13	bio10	30000	Odd	104759
80635000	80665000	83	17.0707624608434	23.1605796496635	Super_Scaffold_13	bio10	30000	Odd	104893
90635000	90685000	58	16.0252709553448	17.5618163526271	Super_Scaffold_13	bio10	50000	Odd	105496
105145000	105155000	12	26.6319732233333	16.2900050783677	Super_Scaffold_13	bio10	10000	Odd	106336
121405000	121435000	27	21.5889679174074	18.5142729136008	Super_Scaffold_13	bio10	30000	Odd	107318
121565000	121605000	35	19.214131054	17.9049506339076	Super_Scaffold_13	bio10	40000	Odd	107327
1185000	1205000	59	18.3128900976271	21.6827792896776	Super_Scaffold_9	bio10	20000	Even	108606
1205000	1225000	41	18.9491161653659	18.9955726359301	Super_Scaffold_9	bio10	20000	Even	108607
14975000	15005000	49	16.7298814891837	17.256282809447	Super_Scaffold_9	bio10	30000	Even	109453
70835000	70885000	106	15.5193547749057	22.5646218371018	Super_Scaffold_9	bio10	50000	Even	112691
75765000	75785000	39	22.2301440989744	23.1561063304633	Super_Scaffold_9	bio10	20000	Even	112974
75805000	75825000	34	19.2277404108824	17.6652420569784	Super_Scaffold_9	bio10	20000	Even	112976
97945000	97965000	31	17.7641537990323	15.0266875429092	Super_Scaffold_9	bio10	20000	Even	114210
119895000	119915000	58	14.8642126775862	15.5639229609911	Super_Scaffold_9	bio10	20000	Even	115508
135865000	135895000	88	14.6110893555682	18.6345626311634	Super_Scaffold_9	bio10	30000	Even	116482
135955000	135975000	51	15.3642990521569	15.4014589760543	Super_Scaffold_9	bio10	20000	Even	116488
137405000	137425000	65	20.9664466032308	27.5924112022455	Super_Scaffold_9	bio10	20000	Even	116582
137425000	137445000	54	17.9637887475926	20.1640484414298	Super_Scaffold_9	bio10	20000	Even	116583
138505000	138525000	77	16.9165324063636	22.0019618125164	Super_Scaffold_9	bio10	20000	Even	116651
6795000	6805000	33	20.1250971127273	18.5682532845192	Super_Scaffold_12	bio10	10000	Odd	117136
7775000	7795000	65	19.7295346346154	25.3392110875105	Super_Scaffold_12	bio10	20000	Odd	117195
19565000	19595000	88	14.2055408003409	17.7749783025273	Super_Scaffold_12	bio10	30000	Odd	117902
100625000	100675000	87	21.166598992069	32.3440019712424	Super_Scaffold_12	bio10	50000	Odd	122515
102545000	102575000	27	18.3429218140741	14.7032561391298	Super_Scaffold_12	bio10	30000	Odd	122616
104755000	104775000	12	24.7427007816667	14.8112729557517	Super_Scaffold_12	bio10	20000	Odd	122734
106875000	106895000	20	24.073462653	18.4450325464847	Super_Scaffold_12	bio10	20000	Odd	122846
106935000	106955000	21	21.0639158409524	15.7844077880683	Super_Scaffold_12	bio10	20000	Odd	122849
119755000	119795000	56	14.9195360844643	15.3867675136661	Super_Scaffold_12	bio10	40000	Odd	123582
125225000	125285000	76	14.0446670536842	16.201768493365	Super_Scaffold_12	bio10	60000	Odd	123890
126165000	126205000	90	15.26482795	20.246424672843	Super_Scaffold_12	bio10	40000	Odd	123943
138565000	138575000	29	18.7798940010345	15.769781984436	Super_Scaffold_12	bio10	10000	Odd	124671
154145000	154175000	58	16.6164624272414	18.5791102796587	Super_Scaffold_12	bio10	30000	Odd	125608
45445000	45465000	37	17.2738403756757	15.7427276944624	Super_Scaffold_14	bio10	20000	Even	128616
56845000	56865000	38	17.6522622352632	16.4811237986997	Super_Scaffold_14	bio10	20000	Even	129266
