WindowStart	WindowStop	SNPcount	MeanY	Wstat	scaffold	var	WindowLength	color	WindowNumber
4095000	4135000	103	13.4375027226214	15.721968991558	Super_Scaffold_8	bio2	40000	Even	16402
37535000	37555000	67	21.3431750162687	28.1379944296798	Super_Scaffold_8	bio2	20000	Even	18382
53665000	53695000	64	15.5778651121875	16.4832943625977	Super_Scaffold_8	bio2	30000	Even	19314
4215000	4225000	22	19.5835203313636	14.1522260539213	scaffold_17_arrow_ctg1	bio2	10000	Odd	21977
11175000	11195000	60	14.7896482508333	14.5014263354719	scaffold_17_arrow_ctg1	bio2	20000	Odd	22405
11205000	11215000	53	15.8031907618868	15.3918745982242	scaffold_17_arrow_ctg1	bio2	10000	Odd	22407
24185000	24205000	30	21.0755948206667	18.4784326074606	scaffold_17_arrow_ctg1	bio2	20000	Odd	23196
24205000	24225000	22	22.4305688072727	17.3421316563472	scaffold_17_arrow_ctg1	bio2	20000	Odd	23197
24225000	24245000	23	20.4685665843478	15.4842082417625	scaffold_17_arrow_ctg1	bio2	20000	Odd	23198
46615000	46635000	54	20.7407345987037	24.2036154892559	scaffold_17_arrow_ctg1	bio2	20000	Odd	24597
46685000	46705000	31	22.4088721332258	20.5571441739288	scaffold_17_arrow_ctg1	bio2	20000	Odd	24601
52155000	52175000	38	20.0332875244737	19.2619635497588	scaffold_17_arrow_ctg1	bio2	20000	Odd	24936
52185000	52235000	71	15.3517761329577	16.9062662961249	scaffold_17_arrow_ctg1	bio2	50000	Odd	24938
47785000	47805000	35	17.7325830828571	15.2346221842733	scaffold_18_arrow_ctg1	bio2	20000	Even	28997
73565000	73575000	23	21.6783129447826	16.8701017846348	Super_Scaffold_4	bio2	10000	Even	37756
120035000	120055000	78	14.6291390728205	16.1955451057154	Super_Scaffold_4	bio2	20000	Even	40294
133485000	133505000	46	17.7441945041304	17.484133438422	Super_Scaffold_4	bio2	20000	Even	41050
139615000	139665000	60	15.0661926195	15.0131223961792	Super_Scaffold_4	bio2	50000	Even	41385
143825000	143855000	35	18.618614922	16.4867682106313	Super_Scaffold_4	bio2	30000	Even	41622
219025000	219045000	94	13.7679826161702	15.7847746023431	Super_Scaffold_4	bio2	20000	Even	45859
33335000	33355000	49	20.4538861163265	22.576216630579	Super_Scaffold_5	bio2	20000	Odd	47909
44765000	44785000	36	20.2519526661111	19.0616210895531	Super_Scaffold_5	bio2	20000	Odd	48561
44785000	44795000	18	21.4377719327778	14.6803854394067	Super_Scaffold_5	bio2	10000	Odd	48562
48945000	49005000	72	15.6345631376389	17.5980965277748	Super_Scaffold_5	bio2	60000	Odd	48808
103705000	103725000	63	17.8510624	20.6640291216473	Super_Scaffold_5	bio2	20000	Odd	52033
103725000	103755000	50	17.4087843994	17.6619263322472	Super_Scaffold_5	bio2	30000	Odd	52034
103825000	103855000	62	15.540322048871	16.1530836649253	Super_Scaffold_5	bio2	30000	Odd	52040
126495000	126505000	35	17.6164194808571	15.0704590174142	Super_Scaffold_5	bio2	10000	Odd	53389
15385000	15415000	70	14.9732032181429	16.030179176061	scaffold_21_arrow_ctg1	bio2	30000	Even	56841
22925000	22945000	24	20.7425035516667	16.1378137700364	scaffold_2_arrow_ctg1	bio2	20000	Odd	59793
72745000	72765000	15	22.7803521766667	14.6433998111867	scaffold_2_arrow_ctg1	bio2	20000	Odd	62712
72765000	72785000	34	18.6423317620588	16.282570669348	scaffold_2_arrow_ctg1	bio2	20000	Odd	62713
96885000	96915000	39	17.4420103833333	15.6481567420721	scaffold_2_arrow_ctg1	bio2	30000	Odd	64171
139485000	139515000	51	17.8206044735294	18.5402001780413	scaffold_2_arrow_ctg1	bio2	30000	Odd	66643
139585000	139595000	18	21.8174221005556	15.065146823025	scaffold_2_arrow_ctg1	bio2	10000	Odd	66649
146205000	146215000	16	26.5566236325	18.7318733883395	scaffold_2_arrow_ctg1	bio2	10000	Odd	67024
146215000	146235000	21	21.786605147619	16.2384841140421	scaffold_2_arrow_ctg1	bio2	20000	Odd	67025
152305000	152325000	31	19.9287796967742	17.258614891017	scaffold_2_arrow_ctg1	bio2	20000	Odd	67377
6405000	6425000	24	19.2444363304167	14.3847062550383	Super_Scaffold_1	bio2	20000	Even	70986
6425000	6435000	14	24.6087693221429	15.7810897799895	Super_Scaffold_1	bio2	10000	Even	70987
8895000	8905000	36	21.7620711080556	21.2260029765549	Super_Scaffold_1	bio2	10000	Even	71129
14825000	14835000	11	28.1875660872727	16.8237801018566	Super_Scaffold_1	bio2	10000	Even	71457
37855000	37895000	75	14.0521502174667	14.6874086728843	Super_Scaffold_1	bio2	40000	Even	72766
59425000	59445000	96	14.6462704564583	18.0074399703959	Super_Scaffold_1	bio2	20000	Even	73994
79945000	79965000	62	18.3655027703226	21.4669877094651	Super_Scaffold_1	bio2	20000	Even	75178
97595000	97615000	31	20.2867399477419	17.7347029402289	Super_Scaffold_1	bio2	20000	Even	76190
97615000	97625000	36	22.3720701138889	22.1002859219474	Super_Scaffold_1	bio2	10000	Even	76191
97625000	97655000	91	21.0055704093407	32.0233352060507	Super_Scaffold_1	bio2	30000	Even	76192
97655000	97665000	20	21.1198176105	15.1348195331641	Super_Scaffold_1	bio2	10000	Even	76193
100995000	101045000	76	13.7380246139474	14.1308438509374	Super_Scaffold_1	bio2	50000	Even	76385
101245000	101265000	29	19.8096989541379	16.5394204128499	Super_Scaffold_1	bio2	20000	Even	76396
111935000	111945000	55	15.1122012534545	14.4554768669857	Super_Scaffold_1	bio2	10000	Even	77013
136875000	136915000	73	19.4234434057534	25.4528116537079	Super_Scaffold_1	bio2	40000	Even	78449
137135000	137165000	107	13.7913985773832	16.8988003187866	Super_Scaffold_1	bio2	30000	Even	78462
158015000	158045000	28	20.6397322232143	17.3009270532156	Super_Scaffold_1	bio2	30000	Even	79650
160855000	160865000	25	19.7201001672	15.249451554006	Super_Scaffold_1	bio2	10000	Even	79801
169595000	169625000	54	18.6155565824074	20.4731431530722	Super_Scaffold_1	bio2	30000	Even	80302
202225000	202255000	59	15.3138908383051	15.3419733732361	Super_Scaffold_1	bio2	30000	Even	82146
221395000	221425000	86	14.164229547907	15.9759303813848	Super_Scaffold_1	bio2	30000	Even	83295
229255000	229275000	48	16.235187085625	15.3628051182033	Super_Scaffold_1	bio2	20000	Even	83779
9905000	9925000	61	15.6229369872131	16.1764201344878	Super_Scaffold_3	bio2	20000	Odd	85051
9935000	9955000	56	16.79282965375	17.5905571210051	Super_Scaffold_3	bio2	20000	Odd	85053
9965000	9975000	29	20.6585522882759	17.6313717561233	Super_Scaffold_3	bio2	10000	Odd	85055
58185000	58215000	57	16.7430513940351	17.657147077943	Super_Scaffold_3	bio2	30000	Odd	87892
101025000	101055000	13	23.4396488507692	14.2001009918677	Super_Scaffold_3	bio2	30000	Odd	90362
119095000	119105000	44	17.0016636006818	15.9232641159571	Super_Scaffold_3	bio2	10000	Odd	91451
121235000	121255000	43	17.5340767602326	16.5752560622435	Super_Scaffold_3	bio2	20000	Odd	91582
142675000	142705000	68	16.1743482810294	18.1655541676304	Super_Scaffold_3	bio2	30000	Odd	92894
152025000	152045000	29	18.7922723762069	15.2306191467487	Super_Scaffold_3	bio2	20000	Odd	93487
8065000	8075000	26	21.7976715653846	18.0819963522994	Super_Scaffold_2	bio2	10000	Even	94024
8135000	8145000	18	26.0655939455556	19.3705116447977	Super_Scaffold_2	bio2	10000	Even	94030
60985000	61005000	52	15.1726689565385	14.1598677624318	Super_Scaffold_2	bio2	20000	Even	97049
96835000	96845000	40	16.79203764225	14.8655376376323	Super_Scaffold_2	bio2	10000	Even	99093
26335000	26355000	51	16.0619674145098	15.540119473184	Super_Scaffold_13	bio2	20000	Odd	103576
53575000	53585000	14	23.128999185	14.4584855551747	Super_Scaffold_13	bio2	10000	Odd	105177
53865000	53905000	36	17.4047585147222	14.9808713424611	Super_Scaffold_13	bio2	40000	Odd	105195
53945000	53955000	23	21.4176508334783	16.5714855219677	Super_Scaffold_13	bio2	10000	Odd	105199
53955000	53975000	54	15.4708323483333	14.9529906434087	Super_Scaffold_13	bio2	20000	Odd	105200
53975000	53985000	26	21.4633912811538	17.6748326395388	Super_Scaffold_13	bio2	10000	Odd	105201
53985000	54005000	68	21.8288544391176	29.3039017633883	Super_Scaffold_13	bio2	20000	Odd	105202
54005000	54025000	90	13.4819744058889	14.7971335802322	Super_Scaffold_13	bio2	20000	Odd	105203
54025000	54045000	64	15.182344788125	15.7274534064056	Super_Scaffold_13	bio2	20000	Odd	105204
54235000	54255000	51	15.8218479041176	15.1304966312834	Super_Scaffold_13	bio2	20000	Odd	105217
54375000	54395000	307	16.533338511987	40.1004048911499	Super_Scaffold_13	bio2	20000	Odd	105226
54395000	54425000	103	15.1349782850485	19.8371957627732	Super_Scaffold_13	bio2	30000	Odd	105227
68275000	68335000	150	15.1394188986	23.9520627236785	Super_Scaffold_13	bio2	60000	Odd	106045
80635000	80665000	83	16.4560099491566	20.6823158303709	Super_Scaffold_13	bio2	30000	Odd	106750
80875000	80905000	92	15.9492371470652	20.6136682650775	Super_Scaffold_13	bio2	30000	Odd	106763
80905000	80925000	55	15.801561618	15.6767119822452	Super_Scaffold_13	bio2	20000	Odd	106764
1185000	1215000	85	19.7508387181176	28.1862955400663	Super_Scaffold_9	bio2	30000	Even	110463
29955000	29985000	98	13.0167964381633	14.3407568976206	Super_Scaffold_9	bio2	30000	Even	112246
70835000	70885000	106	12.7770026622642	14.3248697449658	Super_Scaffold_9	bio2	50000	Even	114604
75805000	75835000	44	16.3414349627273	14.8771180514129	Super_Scaffold_9	bio2	30000	Even	114897
103585000	103625000	20	20.6798187375	14.6647758820412	Super_Scaffold_9	bio2	40000	Even	116483
109195000	109205000	39	17.5440669074359	15.8004023264198	Super_Scaffold_9	bio2	10000	Even	116815
111295000	111305000	37	19.1890523651351	17.7801338294415	Super_Scaffold_9	bio2	10000	Even	116955
117865000	117875000	23	21.8900483191304	17.1126672493499	Super_Scaffold_9	bio2	10000	Even	117345
131165000	131175000	26	18.6698033569231	14.2721562484661	Super_Scaffold_9	bio2	10000	Even	118161
6795000	6805000	33	20.2493179048485	18.246497236407	Super_Scaffold_12	bio2	10000	Odd	119120
7775000	7795000	65	19.613290734	24.3833000722068	Super_Scaffold_12	bio2	20000	Odd	119187
19575000	19595000	49	16.1747963877551	15.4210284116832	Super_Scaffold_12	bio2	20000	Odd	119921
21395000	21405000	18	28.1922219227778	21.5257703339929	Super_Scaffold_12	bio2	10000	Odd	120039
21405000	21425000	30	24.445847928	22.8879877127147	Super_Scaffold_12	bio2	20000	Odd	120040
21425000	21435000	20	23.438153129	17.6114597213848	Super_Scaffold_12	bio2	10000	Odd	120041
445000	465000	26	19.1537791173077	14.8616536755663	Super_Scaffold_14	bio2	20000	Even	128150
41315000	41335000	30	23.9327986206667	22.2167267954037	Super_Scaffold_14	bio2	20000	Even	130599
70615000	70655000	48	17.2844627208333	17.0993333016869	Super_Scaffold_14	bio2	40000	Even	132301
