WindowStart	WindowStop	SNPcount	MeanY	Wstat	scaffold	var	WindowLength	color	WindowNumber
167165000	167195000	59	17.2336119779661	14.3043392211479	scaffold_2_arrow_ctg1	bio14	30000	Odd	67953
200065000	200085000	53	17.7387170366038	14.5947182021477	scaffold_2_arrow_ctg1	bio14	20000	Odd	69936
37845000	37895000	97	16.1675946549485	15.379782715942	Super_Scaffold_1	bio14	50000	Even	72507
55565000	55635000	169	16.4510431944379	21.3399056908477	Super_Scaffold_1	bio14	70000	Even	73514
72125000	72155000	29	19.7735743886207	13.88672683509	Super_Scaffold_1	bio14	30000	Even	74471
79935000	79955000	61	18.2365865911475	16.7543150079764	Super_Scaffold_1	bio14	20000	Even	74924
95335000	95365000	62	17.0853781040323	14.3342752846481	Super_Scaffold_1	bio14	30000	Even	75774
97615000	97635000	63	17.4806246261905	15.3342977964765	Super_Scaffold_1	bio14	20000	Even	75912
97635000	97655000	64	16.9248723740625	14.2014540688348	Super_Scaffold_1	bio14	20000	Even	75913
118055000	118075000	35	19.3340771882857	14.5224005836852	Super_Scaffold_1	bio14	20000	Even	77057
147545000	147565000	48	18.3412116766667	15.0666338482292	Super_Scaffold_1	bio14	20000	Even	78724
158015000	158045000	28	24.0267878721429	19.9933204586759	Super_Scaffold_1	bio14	30000	Even	79315
160845000	160875000	34	21.68262789	18.1761109174762	Super_Scaffold_1	bio14	30000	Even	79475
169605000	169625000	44	18.4421908084091	14.6141362787641	Super_Scaffold_1	bio14	20000	Even	79973
212035000	212055000	51	18.4968598258824	15.8438599004919	Super_Scaffold_1	bio14	20000	Even	82379
229255000	229275000	48	18.119457415	14.6332811081882	Super_Scaffold_1	bio14	20000	Even	83392
229535000	229565000	39	18.9300835338462	14.6181746770624	Super_Scaffold_1	bio14	30000	Even	83406
9935000	9955000	56	17.1110970482143	13.6773231943144	Super_Scaffold_3	bio14	20000	Odd	84637
9965000	9975000	29	19.9445001165517	14.1463571442297	Super_Scaffold_3	bio14	10000	Odd	84639
38155000	38175000	20	21.9798012695	14.3153048101157	Super_Scaffold_3	bio14	20000	Odd	86243
58145000	58175000	60	19.3747567363333	19.1031650139979	Super_Scaffold_3	bio14	30000	Odd	87432
58185000	58205000	37	20.0503822237838	16.160550846608	Super_Scaffold_3	bio14	20000	Odd	87434
68975000	68995000	43	19.6136078453488	16.6137918073359	Super_Scaffold_3	bio14	20000	Odd	88046
125065000	125085000	30	20.01554772	14.4979565026962	Super_Scaffold_3	bio14	20000	Odd	91327
138675000	138695000	54	20.1210025768519	19.6696307705914	Super_Scaffold_3	bio14	20000	Odd	92156
145175000	145215000	70	17.1809631768571	15.4565909435761	Super_Scaffold_3	bio14	40000	Odd	92554
145975000	146015000	77	17.8172284981818	17.7858353188046	Super_Scaffold_3	bio14	40000	Odd	92596
46895000	46925000	57	17.0752968859649	13.7226638122678	Super_Scaffold_2	bio14	30000	Even	95727
104305000	104335000	49	18.0523870493878	14.6524980336497	Super_Scaffold_2	bio14	30000	Even	98999
116225000	116255000	32	22.0134401190625	18.1612615776559	Super_Scaffold_2	bio14	30000	Even	99680
116315000	116335000	19	21.8438922884211	13.7857341738456	Super_Scaffold_2	bio14	20000	Even	99685
122185000	122225000	29	19.8720474434483	14.0363040226573	Super_Scaffold_2	bio14	40000	Even	100033
53945000	53955000	23	21.5287625134783	14.7413180372683	Super_Scaffold_13	bio14	10000	Odd	104701
53985000	54005000	68	21.0950782826471	24.3382820108152	Super_Scaffold_13	bio14	20000	Odd	104704
54005000	54025000	90	15.8401854796667	13.9383369974641	Super_Scaffold_13	bio14	20000	Odd	104705
54025000	54045000	64	17.7097110946875	15.9724573324882	Super_Scaffold_13	bio14	20000	Odd	104706
54045000	54065000	40	18.52103874075	14.0746917771141	Super_Scaffold_13	bio14	20000	Odd	104707
54065000	54105000	128	18.5997748853125	25.4288367960783	Super_Scaffold_13	bio14	40000	Odd	104708
54375000	54415000	335	18.1603200616119	38.8693255156332	Super_Scaffold_13	bio14	40000	Odd	104730
54415000	54425000	75	20.7758473486667	24.7805063093166	Super_Scaffold_13	bio14	10000	Odd	104731
80215000	80265000	40	19.501692169	15.8241134396469	Super_Scaffold_13	bio14	50000	Odd	106274
98565000	98595000	28	24.2638414364286	20.3471340067496	Super_Scaffold_13	bio14	30000	Odd	107330
98595000	98635000	63	18.5347974392064	17.6944012463856	Super_Scaffold_13	bio14	40000	Odd	107331
98955000	98975000	76	17.6680642509211	17.3031729146189	Super_Scaffold_13	bio14	20000	Odd	107352
1185000	1215000	85	17.9800873021176	19.1104634086259	Super_Scaffold_9	bio14	30000	Even	110031
20175000	20185000	39	18.4958145815385	13.8532123670189	Super_Scaffold_9	bio14	10000	Even	111213
24545000	24565000	50	19.3437239956	17.376829207253	Super_Scaffold_9	bio14	20000	Even	111473
24595000	24615000	44	21.0246300118182	19.44589676243	Super_Scaffold_9	bio14	20000	Even	111477
77015000	77035000	41	19.9537088046341	16.8370793480331	Super_Scaffold_9	bio14	20000	Even	114484
87265000	87285000	54	18.3403162681481	15.9787224922601	Super_Scaffold_9	bio14	20000	Even	115036
87285000	87315000	99	16.4201435646465	16.2463091743662	Super_Scaffold_9	bio14	30000	Even	115037
97925000	97945000	30	21.5462270256667	16.8627530979818	Super_Scaffold_9	bio14	20000	Even	115642
97945000	97955000	18	23.2672964088889	15.1214357112437	Super_Scaffold_9	bio14	10000	Even	115643
97955000	97975000	32	24.2199955721875	21.6820407687359	Super_Scaffold_9	bio14	20000	Even	115644
111295000	111305000	37	19.3884210683784	15.0248019574237	Super_Scaffold_9	bio14	10000	Even	116423
130065000	130095000	71	17.2976091615493	15.8438385683725	Super_Scaffold_9	bio14	30000	Even	117520
7775000	7795000	65	24.7352150544615	32.0733125947283	Super_Scaffold_12	bio14	20000	Odd	118609
35765000	35795000	56	17.4063869605357	14.3006152302301	Super_Scaffold_12	bio14	30000	Odd	120248
47305000	47335000	57	20.2793259514035	20.5457809679353	Super_Scaffold_12	bio14	30000	Odd	120930
100135000	100145000	45	19.3357458084444	16.4700117274001	Super_Scaffold_12	bio14	10000	Odd	124014
100145000	100155000	36	19.1218935388889	14.3693050882298	Super_Scaffold_12	bio14	10000	Odd	124015
122735000	122745000	20	21.498685616	13.708409979245	Super_Scaffold_12	bio14	10000	Odd	125317
146015000	146035000	35	21.719319016	18.5026967847442	Super_Scaffold_12	bio14	20000	Odd	126720
445000	465000	26	21.0308578503846	14.9571369632625	Super_Scaffold_14	bio14	20000	Even	127564
44675000	44695000	19	22.1745691878947	14.1922988199703	Super_Scaffold_14	bio14	20000	Even	130156
56795000	56815000	33	19.8350875836364	14.9131784378416	Super_Scaffold_14	bio14	20000	Even	130828
70595000	70615000	37	19.579685352973	15.352960486055	Super_Scaffold_14	bio14	20000	Even	131610
70615000	70655000	48	20.34878965125	18.9898478130614	Super_Scaffold_14	bio14	40000	Even	131611
